Symbol,Class,Methodology,Window_Size,MA_Type,Flat,Dynamic_limits,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Gross Profit,Annualized Profit,Expected Absolute Return,Largest Win,Max Run Up,Average Win,Length of Average Win,Max Drawdown,Largest Loss,Average Loss,Length of Average Loss,Number of Trades Per Year,Percentage of Winning Trades,Period
BTC-USD,Cryptocurrency,SMA1M,71,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-992,-43.76,-0.92,1214,1078,66.3,4,-100,-760,-69.33,4,16,30.3,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,268,,9.19,14,-100,-301,-12.62,14,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,2090,14.36,0.67,663,552,48.15,20,-61,-577,-46.37,23,12,37.5,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,5167,24.15,NotApplicable,988,2319,73.51,23,-77,-1012,-72.42,23,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-996,-47.68,-1.14,254,1135,20.06,6,-100,-277,-24.17,6,15,27.74,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,268,,9.19,14,-100,-301,-12.62,17,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,6398,26.87,1.65,1408,1861,129.45,13,-69,-1748,-125.35,15,17,40.35,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,5167,24.15,NotApplicable,988,2319,73.51,13,-77,-1012,-72.42,14,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-1000,-100,-0.85,355,,3.99,2,-100,-667,-5.83,2,43,45.93,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,268,,9.19,3,-100,-301,-12.62,3,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,8447,30.61,2.15,1427,2006,136.82,15,-62,-1818,-131.76,18,16,42.48,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,5167,24.15,NotApplicable,988,2319,73.51,15,-77,-1012,-72.42,16,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-100,-1.39,355,,8.09,2,-100,-992,-11.17,2,39,45.03,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,268,,9.19,4,-100,-301,-12.62,3,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,5202,24.24,1.36,1227,1468,108.34,20,-68,-1417,-105.1,23,13,42.02,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,5167,24.15,NotApplicable,988,2319,73.51,20,-77,-1012,-72.42,20,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-100,-0.79,410,,7.4,4,-100,-824,-9.26,4,34,42.62,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,268,,9.19,4,-100,-301,-12.62,4,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,9011,31.52,2.19,1671,2058,144.18,24,-62,-1927,-138.94,27,12,41.75,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,5167,24.15,NotApplicable,988,2319,73.51,23,-77,-1012,-72.42,23,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-1000,-100,-0.7,355,,7.51,7,-100,-436,-9.23,7,24,40.64,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,71,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,268,,9.19,7,-100,-301,-12.62,7,0,NotApplicable,2018-03-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,2659,16.77,0.64,878,507,57.13,16,-55,-571,-55.2,17,12,33.33,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,20,-77,-966,-69.25,21,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,634,6.04,11.14,6141,2610,705.6,3,-94,-9198,-666.35,3,15,28.39,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,232,,18.17,15,-100,-261,-26.48,15,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,3207,18.73,0.41,1085,620,67.17,17,-57,-702,-65.96,19,12,33.63,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,21,-77,-966,-69.25,21,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,3518,19.75,16.44,11933,5422,1274.75,3,-93,-14701,-1217.57,4,15,28.76,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,232,,18.17,15,-100,-261,-26.48,14,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,766,7.03,0.51,830,330,40.32,20,-69,-422,-39,25,11,38.95,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,25,-77,-966,-69.25,25,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-947,-29.53,19.37,17283,6860,1298.61,3,-100,-28374,-1228.87,4,14,27.78,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,232,,18.17,16,-100,-261,-26.48,14,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,1737,12.78,0.49,1026,613,57.53,22,-71,-699,-56.28,27,10,39.56,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,26,-77,-966,-69.25,26,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-966,-33.28,6.49,8630,7792,630.86,5,-100,-19224,-605.66,5,13,25.74,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,232,,18.17,19,-100,-261,-26.48,24,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,4900,23.62,0.62,1734,1838,139.58,14,-78,-1859,-138.01,15,16,39.52,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,13,-77,-966,-69.25,15,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-1000,-69.37,-0.92,464,20013,5.16,2,-100,-758,-7.2,2,51,45.31,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,232,,18.17,3,-100,-261,-26.48,2,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,7377,28.91,0.98,1983,2174,163.99,16,-73,-2182,-161.67,18,15,42.28,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,15,-77,-966,-69.25,17,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-100,-1.3,523,,10.52,3,-100,-1129,-13.26,3,39,47.38,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,232,,18.17,4,-100,-261,-26.48,3,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,4085,21.45,0.6,1618,1708,125.43,21,-79,-1698,-124.11,26,11,45.79,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,22,-77,-966,-69.25,23,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-100,-0.97,840,,9.66,4,-100,-1465,-11.93,3,34,42.72,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,232,,18.17,3,-100,-261,-26.48,4,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,7593,29.31,1.15,2340,2448,175.27,25,-75,-2394,-172.59,31,10,42.86,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,26,-77,-966,-69.25,25,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-1000,-69.37,-3.48,4537,12579,132.35,7,-100,-5351,-140.76,8,26,41.42,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,232,,18.17,7,-100,-261,-26.48,9,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,1333,10.65,1.07,668,272,38.71,17,-58,-410,-35.37,16,12,31.93,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,20,-77,-966,-69.25,21,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,-571,-9.63,-0.3,922,340,109.76,3,-97,-1320,-110.69,3,15,31.82,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,232,,18.17,11,-100,-261,-26.48,10,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,2116,14.55,0.99,826,399,47.2,20,-58,-550,-44.12,19,12,32.17,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,21,-77,-966,-69.25,21,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,484,4.83,-0.66,1235,514,163.04,3,-93,-1661,-165.06,3,15,32.47,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,232,,18.17,11,-100,-261,-26.48,10,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,817,7.4,0.62,530,300,31.99,19,-62,-358,-30.18,21,11,33.98,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,23,-77,-966,-69.25,23,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-148,-1.9,3.87,4540,1551,322.45,4,-97,-6120,-309.52,4,15,29.93,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,232,,18.17,11,-100,-261,-26.48,10,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,1907,13.6,0.57,655,544,44.53,23,-63,-576,-42.91,26,11,35.05,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,24,-77,-966,-69.25,25,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-942,-28.79,3.12,2796,2139,172.52,7,-100,-3761,-160.89,6,14,26.81,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,232,,18.17,12,-100,-261,-26.48,12,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,6894,28,1.91,1446,1706,129.55,14,-64,-1524,-124.93,15,16,41.42,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,13,-77,-966,-69.25,15,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-1000,-69.37,-0.83,464,21104,5.03,2,-100,-758,-6.88,2,51,44.98,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,232,,18.17,2,-100,-261,-26.48,2,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,9155,31.91,2.48,1627,1985,142.89,17,-59,-1760,-137.11,19,15,42.95,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,15,-77,-966,-69.25,17,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-69.37,-1.21,464,8125,10.18,2,-100,-1129,-12.9,2,46,44.41,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,232,,18.17,4,-100,-261,-26.48,3,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,5871,25.9,1.38,1433,1525,115.06,21,-66,-1393,-111.72,23,13,41.32,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,19,-77,-966,-69.25,20,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-69.37,-0.91,840,20879,12.28,4,-100,-1465,-14.47,3,40,41.41,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,232,,18.17,3,-100,-261,-26.48,3,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,8907,31.52,2.07,1813,2028,144.56,27,-62,-1824,-139.14,29,11,38.14,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,4888,23.59,NotApplicable,944,2319,70.5,24,-77,-966,-69.25,24,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-1000,-69.37,-1.19,2260,11800,55.07,8,-100,-2108,-57.96,8,26,41.04,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,81,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,232,,18.17,8,-100,-261,-26.48,8,0,NotApplicable,2018-03-24 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,2754,17.24,0.94,643,568,56.89,15,-50,-509,-53.99,15,12,32.5,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,21,-77,-1262,-90.82,22,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,-996,-48.22,-0.33,288,1485,40.69,2,-100,-666,-41.89,3,13,27.41,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,1342,,34.73,21,-100,-1479,-40.11,24,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,3709,20.48,1.11,751,680,62.42,18,-46,-621,-59,19,12,32.46,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,22,-77,-1262,-90.82,23,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,-995,-47.56,-0.62,273,989,33.22,3,-100,-666,-35.41,4,13,28.15,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,1342,,34.73,22,-100,-1479,-40.11,23,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,998,8.68,0.69,596,359,36.67,21,-58,-337,-34.95,24,10,40.22,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,27,-77,-1262,-90.82,28,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-992,-43.77,0.3,292,1533,49.87,3,-99,-666,-48.75,3,13,26.72,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,1342,,34.73,21,-100,-1479,-40.11,24,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,2569,16.53,0.91,737,662,55.87,24,-55,-558,-53.64,27,9,40.91,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,28,-77,-1262,-90.82,29,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-998,-52.22,0.2,559,3995,61.76,7,-100,-1252,-60.95,6,12,25.2,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,1342,,34.73,23,-100,-1479,-40.11,24,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,4494,22.73,0.59,1186,1886,98.67,14,-68,-1204,-97.31,16,16,43.71,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,14,-77,-1262,-90.82,16,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-1000,-100,-0.83,183,,2.5,2,-100,-666,-4.32,2,42,45.41,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,1342,,34.73,3,-100,-1479,-40.11,3,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,5936,26.22,0.78,1356,2230,112.01,16,-66,-1413,-110.3,18,14,45.7,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,15,-77,-1262,-90.82,18,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-100,-0.93,183,,3.34,3,-100,-666,-5.34,3,38,46.44,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,1342,,34.73,4,-100,-1479,-40.11,3,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,4523,22.81,0.62,1116,1738,94.33,23,-67,-1109,-93.1,29,11,50.5,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,23,-77,-1262,-90.82,26,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-100,-0.84,183,,2.88,4,-100,-666,-4.87,3,32,42.11,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,1342,,34.73,4,-100,-1479,-40.11,4,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,7275,28.93,1.02,1614,2402,127.01,29,-63,-1563,-124.8,34,10,45.98,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,28,-77,-1262,-90.82,29,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-1000,-100,-0.81,345,,9.11,7,-100,-666,-11.05,7,22,41.82,2018-04-06 to 2024-01-01
