Symbol,Key,Strategy,TradePnL,TradePnLSD,TradePnL_5,TradePnL_95,TGP,TGPSD,TGP_5,TGP_95,Trades,Nfamily
BTC-USD,BTC-USD_30_124_53,MACD,34.5285416666667,72.7785677239951,-20.3875,211.565,360.744791666667,1373.45971928375,-1027.45,2373.15,9953,384
BTC-USD,BTC-USD_25_50_53,MACD,31.6291666666667,72.9967890377691,-15.7025,203.865,246.932291666667,864.052828502272,-762.55,2244.55,13355,384
BTC-USD,BTC-USD_17_72_53,MACD,26.426875,52.4282540201871,-12.765,146.74,198.6171875,744.336069705516,-712.45,1690.6,13464,384
BTC-USD,BTC-USD_30_86_24,MACD,25.5994791666667,56.0486915264856,-15.0825,124.56,158.0859375,783.633476834565,-925.95,1658.4,12915,384
BTC-USD,BTC-USD_21_72_53,MACD,23.9301041666667,52.2769508532714,-13.305,146.8625,191.966145833333,747.356215045295,-875.25,1468.7,13859,384
CL=F,CL=F_14_50_80,MACD,138.541770833333,685.210823305299,-348.3925,916.7225,539.888020833333,2440.71714527726,-1871.7,2095.3,6429,384
CL=F,CL=F_14_72_80,MACD,50.2188541666667,216.510972989798,-121.9775,431.82,415.736979166667,4119.4830103638,-1076.15,2642.95,6106,384
CL=F,CL=F_14_86_80,MACD,49.3609375,351.748224774118,-81.42,129.3275,22.9739583333333,538.511602527145,-666.85,880.899999999998,6158,384
CL=F,CL=F_14_86_35,MACD,33.6746875,207.187089853607,-260.2525,331.585,245.505208333333,2302.04833071421,-1328.55,1667.65,6488,384
CL=F,CL=F_12_72_53,MACD,33.3245833333333,392.018211214779,-400.4525,331.0625,139.794270833333,2201.75780875795,-1625.35,1862.4,6534,384
CL=F,CL=F_14_60_80,MACD,32.8180208333333,247.27009568537,-150.6125,158.3175,171.2109375,1085.01177805697,-1076.1,1842.49999999999,6186,384
CL=F,CL=F_30_104_16,MACD,26.8009375,214.832493019577,-272.9225,318.73,233.703125,2025.52714871289,-1553.5,2137.9,6519,384
CL=F,CL=F_30_50_35,MACD,25.6860416666667,98.176071738797,-70.775,87.645,182.5859375,1714.60115646605,-1341.75,1931.74999999999,6970,384
CL=F,CL=F_30_86_16,MACD,19.2278125,168.603854942526,-232.48,224.82,188.872395833333,3670.86618599429,-1779.55,2056.09999999999,6574,384
CL=F,CL=F_17_50_120,MACD,18.1852083333333,92.1488578445843,-79.8225,194.6875,136.364583333333,1032.18505455,-793.2,1210.3,6132,384
CL=F,CL=F_21_104_24,MACD,12.9360416666667,229.087848649603,-274.0575,98.1325,168.703125,1889.81786747018,-1735.4,1888.35,6495,384
CL=F,CL=F_12_72_80,MACD,11.5945833333333,96.3503328038026,-134.675,143.13,134.791666666667,2754.07340439525,-1492.6,2198.95,5979,384
CL=F,CL=F_17_104_35,MACD,10.588125,371.291900996939,-423.06,338.5275,126.1015625,1375.66285664081,-1888.25,1718.95,6218,384
CL=F,CL=F_17_104_53,MACD,8.8596875,69.082857869954,-56.3975,148.34,96.3307291666667,693.9933465144,-928.95,1218.6,6073,384
CL=F,CL=F_30_60_24,MACD,8.5365625,117.080585534545,-145.8675,74.4325,84.5130208333333,1228.86347536383,-1212.55,1502.65,6727,384
CL=F,CL=F_21_50_80,MACD,8.3803125,96.4821117039251,-75.795,45.035,34.4401041666667,860.080849048045,-1149.75,1402.8,6420,384
CL=F,CL=F_17_104_24,MACD,8.3275,243.839859428921,-421.065,281.1375,465.4453125,3279.26210290672,-1697.45,2428.75,6634,384
CL=F,CL=F_12_50_80,MACD,7.85666666666667,369.493524041724,-605.515,395.5575,243.276041666667,2534.94829706086,-2637.05,1842.7,6391,384
CL=F,CL=F_10_60_80,MACD,6.110625,339.628508926142,-554.68,242.0425,189.627604166667,2250.87071736376,-1894.45,2232.7,6245,384
CL=F,CL=F_12_86_80,MACD,4.79916666666667,110.377057271563,-104.3,60.305,67.2291666666667,733.512778998344,-803.9,1179.1,6186,384
CL=F,CL=F_30_149_7,MACD,4.13239583333333,117.553906691399,-147.8325,125.865,69.3307291666667,745.714252733239,-1340.25,1270.95,7280,384
CL=F,CL=F_10_86_35,MACD,3.4334375,373.917638890334,-494.7275,382.29,310.229166666667,2678.61277268436,-1881.8,2504.19999999999,6654,384
CL=F,CL=F_17_86_53,MACD,2.68020833333333,283.491075236776,-213.4275,119.65,160.825520833333,1808.95893152739,-2143.7,3084.45,6157,384
CL=F,CL=F_12_72_120,MACD,2.05385416666667,70.8395179241494,-98.295,76.47,-23.3932291666667,482.063205129718,-744.4,717.75,5923,384
CL=F,CL=F_14_72_120,MACD,1.27697916666667,72.4103206240918,-90.9425,103.3625,3.41927083333333,365.840359173932,-665.2,634.6,5852,384
CL=F,CL=F_25_124_35,MACD,0.66875,39.8468194134541,-43.23,68.905,-24.46875,411.267688121044,-661.4,659.85,6174,384
CL=F,CL=F_17_60_80,MACD,0.616770833333334,73.2913822678074,-124.4925,89.97,216.723958333333,2142.11666674378,-1039.65,1799.2,6348,384
CL=F,CL=F_17_50_24,MACD,0.514374999999999,174.156519498455,-272.3275,120.6125,364.421875,3787.58337831215,-3100.5,4476.09999999999,7757,384
CL=F,CL=F_21_104_16,MACD,0.0229166666666656,122.30897218814,-200.605,75.185,98.7734375,825.462894569385,-1180.8,1222.35,6998,384
CL=F,CL=F_14_104_53,MACD,-0.740520833333333,72.2940400742149,-102.2975,77.01,-1.94791666666667,793.605108209573,-1217.2,1186.1,6006,384
CL=F,CL=F_12_86_120,MACD,-2.67677083333333,53.8303605098518,-74.72,86.7,2.9375,522.025905192363,-754.5,751.15,5691,384
CL=F,CL=F_17_124_35,MACD,-2.90145833333333,150.499554641615,-320.7225,143.085,104.252604166667,1092.10512517424,-1140.85,1375.2,6240,384
CL=F,CL=F_30_60_16,MACD,-3.2278125,67.714695601676,-90.4175,52.635,49.1510416666667,779.420627765174,-1457.45,1249.85,7534,384
CL=F,CL=F_25_86_53,MACD,-3.31,32.0332456577291,-51.455,41.63,-15.1614583333333,523.981837500351,-686.4,734.05,6029,384
