Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
AUDUSD=X,FX,TurtleTrading: 35 65,Active,-5.176,12.793,-0.405,71.193,42,0.2,2064,2372,0.2331,0.2574,0.4905,19617
AUDUSD=X,FX,TurtleTrading: 35 65,Passive,-1.266,12.872,-0.098,47.769,1,0,1,0,0.5083,0,0.5083,39957
AUDUSD=X,FX,TurtleTrading: 35 70,Active,-2.987,12.797,-0.233,57.533,34,0.17,1907,2525,0.2204,0.2793,0.4998,29330
AUDUSD=X,FX,TurtleTrading: 35 70,Passive,-1.308,12.874,-0.102,47.769,1,0,1,0,0.5083,0,0.5083,39662
AUDUSD=X,FX,TurtleTrading: 35 75,Active,-3.254,12.805,-0.254,57.532,34,0.17,1903,2524,0.2198,0.2794,0.4992,27961
AUDUSD=X,FX,TurtleTrading: 35 75,Passive,-1.399,12.879,-0.109,47.769,1,0,1,0,0.508,0,0.508,39041
AUDUSD=X,FX,TurtleTrading: 40 45,Active,-2.866,12.786,-0.224,61.422,48,0.23,2019,2430,0.2286,0.2634,0.492,29923
AUDUSD=X,FX,TurtleTrading: 40 45,Passive,-1.136,12.86,-0.088,47.768,1,0,1,0,0.5087,0,0.5087,40867
AUDUSD=X,FX,TurtleTrading: 40 50,Active,-4.323,12.785,-0.338,68.723,48,0.23,2046,2403,0.2302,0.2592,0.4893,22915
AUDUSD=X,FX,TurtleTrading: 40 50,Passive,-1.136,12.86,-0.088,47.768,1,0,1,0,0.5087,0,0.5087,40867
AUDUSD=X,FX,TurtleTrading: 40 55,Active,-5.329,12.786,-0.417,71.893,48,0.23,2039,2408,0.2285,0.2591,0.4875,19022
AUDUSD=X,FX,TurtleTrading: 40 55,Passive,-1.186,12.862,-0.092,47.769,1,0,1,0,0.5084,0,0.5084,40510
AUDUSD=X,FX,TurtleTrading: 40 60,Active,-4.717,12.792,-0.369,66.657,44,0.21,2094,2344,0.2375,0.2546,0.4921,21350
AUDUSD=X,FX,TurtleTrading: 40 60,Passive,-1.213,12.871,-0.094,47.769,1,0,1,0,0.5086,0,0.5086,40330
AUDUSD=X,FX,TurtleTrading: 40 65,Active,-5.176,12.793,-0.405,71.193,42,0.2,2064,2372,0.2331,0.2574,0.4905,19617
AUDUSD=X,FX,TurtleTrading: 40 65,Passive,-1.266,12.872,-0.098,47.769,1,0,1,0,0.5083,0,0.5083,39957
AUDUSD=X,FX,TurtleTrading: 40 70,Active,-2.987,12.797,-0.233,57.533,34,0.17,1907,2525,0.2204,0.2793,0.4998,29330
AUDUSD=X,FX,TurtleTrading: 40 70,Passive,-1.308,12.874,-0.102,47.769,1,0,1,0,0.5083,0,0.5083,39662
AUDUSD=X,FX,TurtleTrading: 40 75,Active,-3.254,12.805,-0.254,57.532,34,0.17,1903,2524,0.2198,0.2794,0.4992,27961
AUDUSD=X,FX,TurtleTrading: 40 75,Passive,-1.399,12.879,-0.109,47.769,1,0,1,0,0.508,0,0.508,39041
USDPLN=X,FX,TurtleTrading: 10 45,Active,1.582,14.222,0.111,46.771,38,0.18,1891,2543,0.2131,0.2982,0.5113,65903
USDPLN=X,FX,TurtleTrading: 10 45,Passive,1.868,14.206,0.131,31.996,1,0,1,0,0.4878,0,0.4878,69242
USDPLN=X,FX,TurtleTrading: 10 50,Active,3.64,14.217,0.256,38.386,28,0.14,1795,2638,0.2032,0.3097,0.513,93785
USDPLN=X,FX,TurtleTrading: 10 50,Passive,1.908,14.207,0.134,31.997,1,0,1,0,0.4879,0,0.4879,69721
USDPLN=X,FX,TurtleTrading: 10 55,Active,3.208,14.235,0.225,46.498,26,0.13,1808,2611,0.205,0.3069,0.5119,86981
USDPLN=X,FX,TurtleTrading: 10 55,Passive,2,14.224,0.141,31.996,1,0,1,0,0.4883,0,0.4883,70762
USDPLN=X,FX,TurtleTrading: 10 60,Active,1.533,14.237,0.108,55.874,26,0.13,1687,2732,0.1903,0.3193,0.5096,65292
USDPLN=X,FX,TurtleTrading: 10 60,Passive,2,14.224,0.141,31.996,1,0,1,0,0.4883,0,0.4883,70762
USDPLN=X,FX,TurtleTrading: 10 65,Active,0.676,14.239,0.047,59.171,26,0.13,1788,2631,0.2012,0.3073,0.5085,56272
USDPLN=X,FX,TurtleTrading: 10 65,Passive,1.999,14.224,0.141,31.996,1,0,1,0,0.4883,0,0.4883,70746
USDPLN=X,FX,TurtleTrading: 10 70,Active,0.364,14.246,0.026,59.171,26,0.13,1803,2611,0.2032,0.3052,0.5084,53284
USDPLN=X,FX,TurtleTrading: 10 70,Passive,2.076,14.23,0.146,31.997,1,0,1,0,0.4887,0,0.4887,71655
