Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
000001.SS,Equities,Random: 0.7,Passive,0.717,23.596,0.03,71.109,1,0,1,0,0.527,0,0.527,56324
000001.SS,Equities,Random: 0.8,Active,-7.155,22.849,-0.313,84.949,2100,10.1,2118,2081,0.2663,0.2348,0.5011,14512
000001.SS,Equities,Random: 0.8,Passive,0.717,23.596,0.03,71.109,1,0,1,0,0.527,0,0.527,56324
000001.SS,Equities,Random: 0.9,Active,-2.195,23.344,-0.094,62.026,2089,10.04,2104,2095,0.2677,0.2398,0.5075,34541
000001.SS,Equities,Random: 0.9,Passive,0.717,23.596,0.03,71.109,1,0,1,0,0.527,0,0.527,56324
AGG,Fixed Income,Random: 0.1,Active,0.934,5.522,0.169,21.284,2140,10.29,2231,2122,0.2663,0.2316,0.4978,58707
AGG,Fixed Income,Random: 0.1,Passive,-0.256,5.543,-0.046,23.329,1,0,1,0,0.5157,0,0.5157,47836
AGG,Fixed Income,Random: 0.2,Active,-1.603,5.519,-0.29,31.336,2235,10.75,2113,2240,0.2465,0.2375,0.484,37820
AGG,Fixed Income,Random: 0.2,Passive,-0.256,5.543,-0.046,23.329,1,0,1,0,0.5157,0,0.5157,47836
AGG,Fixed Income,Random: 0.3,Active,0.19,5.545,0.034,17.928,2151,10.34,2169,2184,0.2614,0.2394,0.5008,51670
AGG,Fixed Income,Random: 0.3,Passive,-0.256,5.543,-0.046,23.329,1,0,1,0,0.5157,0,0.5157,47836
AGG,Fixed Income,Random: 0.4,Active,-3.153,5.547,-0.568,45.622,2207,10.61,2148,2205,0.2486,0.2329,0.4815,28751
AGG,Fixed Income,Random: 0.4,Passive,-0.256,5.543,-0.046,23.329,1,0,1,0,0.5157,0,0.5157,47836
AGG,Fixed Income,Random: 0.5,Active,0.748,5.536,0.135,18.931,2170,10.43,2162,2191,0.2575,0.2387,0.4962,56869
AGG,Fixed Income,Random: 0.5,Passive,-0.256,5.543,-0.046,23.329,1,0,1,0,0.5157,0,0.5157,47836
AGG,Fixed Income,Random: 0.6,Active,0.011,5.514,0.002,26.362,2270,10.91,2168,2185,0.2509,0.2297,0.4806,50098
AGG,Fixed Income,Random: 0.6,Passive,-0.256,5.543,-0.046,23.329,1,0,1,0,0.5157,0,0.5157,47836
AGG,Fixed Income,Random: 0.7,Active,-1.652,5.544,-0.298,35.606,2141,10.29,2116,2237,0.2488,0.241,0.4898,37500
AGG,Fixed Income,Random: 0.7,Passive,-0.256,5.543,-0.046,23.329,1,0,1,0,0.5157,0,0.5157,47836
AGG,Fixed Income,Random: 0.8,Active,-0.769,5.513,-0.139,25.424,2209,10.62,2184,2169,0.2561,0.232,0.4882,43755
AGG,Fixed Income,Random: 0.8,Passive,-0.256,5.543,-0.046,23.329,1,0,1,0,0.5157,0,0.5157,47836
AGG,Fixed Income,Random: 0.9,Active,1.439,5.534,0.26,17.913,2132,10.25,2175,2178,0.2566,0.2329,0.4895,63992
AGG,Fixed Income,Random: 0.9,Passive,-0.256,5.543,-0.046,23.329,1,0,1,0,0.5157,0,0.5157,47836
GC=F,Commodities,Random: 0.1,Active,0.525,17.342,0.03,43.755,2153,10.35,2143,2209,0.2578,0.2397,0.4975,54732
GC=F,Commodities,Random: 0.1,Passive,7.837,17.48,0.448,43.669,1,0,1,0,0.5244,0,0.5244,184022
GC=F,Commodities,Random: 0.2,Active,0.641,17.355,0.037,31.581,2229,10.72,2195,2157,0.2624,0.2325,0.4949,55836
GC=F,Commodities,Random: 0.2,Passive,7.837,17.48,0.448,43.669,1,0,1,0,0.5244,0,0.5244,184022
GC=F,Commodities,Random: 0.3,Active,-3.415,17.335,-0.197,57.834,2131,10.25,2207,2145,0.2597,0.2261,0.4858,27438
GC=F,Commodities,Random: 0.3,Passive,7.837,17.48,0.448,43.669,1,0,1,0,0.5244,0,0.5244,184022
GC=F,Commodities,Random: 0.4,Active,-9.003,16.812,-0.536,83.967,2122,10.2,2181,2171,0.2555,0.2286,0.4841,9804
GC=F,Commodities,Random: 0.4,Passive,7.837,17.48,0.448,43.669,1,0,1,0,0.5244,0,0.5244,184022
GC=F,Commodities,Random: 0.5,Active,-1.967,17.173,-0.115,60.991,2130,10.24,2178,2174,0.264,0.2371,0.5011,35482
GC=F,Commodities,Random: 0.5,Passive,7.837,17.48,0.448,43.669,1,0,1,0,0.5244,0,0.5244,184022
GC=F,Commodities,Random: 0.6,Active,-0.944,17.263,-0.055,69.465,2165,10.41,2145,2207,0.2615,0.2426,0.5041,42442
GC=F,Commodities,Random: 0.6,Passive,7.837,17.48,0.448,43.669,1,0,1,0,0.5244,0,0.5244,184022
GC=F,Commodities,Random: 0.7,Active,-10.037,16.776,-0.598,84.834,2178,10.47,2131,2221,0.2472,0.23,0.4773,8048
GC=F,Commodities,Random: 0.7,Passive,7.837,17.48,0.448,43.669,1,0,1,0,0.5244,0,0.5244,184022
GC=F,Commodities,Random: 0.8,Active,2.26,17.446,0.13,50.425,2169,10.43,2106,2246,0.2544,0.2443,0.4986,73553
GC=F,Commodities,Random: 0.8,Passive,7.837,17.48,0.448,43.669,1,0,1,0,0.5244,0,0.5244,184022
GC=F,Commodities,Random: 0.9,Active,-2.661,17.295,-0.154,48.992,2184,10.5,2157,2195,0.256,0.2332,0.4892,31382
GC=F,Commodities,Random: 0.9,Passive,7.837,17.48,0.448,43.669,1,0,1,0,0.5244,0,0.5244,184022
BZ=F,Commodities,Random: 0.1,Active,5.461,38.66,0.141,80.571,2104,10.47,2115,2036,0.2628,0.238,0.5008,120040
BZ=F,Commodities,Random: 0.1,Passive,1.113,38.745,0.029,86.028,1,0,1,0,0.5119,0,0.5119,60001
BZ=F,Commodities,Random: 0.2,Active,-13.173,38.71,-0.34,92.135,2086,10.38,2044,2107,0.2558,0.2479,0.5037,4881
BZ=F,Commodities,Random: 0.2,Passive,1.113,38.745,0.029,86.028,1,0,1,0,0.5119,0,0.5119,60001
