Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
GBPUSD=X,FX,MACD: 9 28 8,Active,0.576,9.626,0.06,27.514,405,1.96,2232,2232,0.2457,0.2513,0.4971,55359
GBPUSD=X,FX,MACD: 9 28 8,Passive,-2.591,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31408
GBPUSD=X,FX,MACD: 9 28 9,Active,-0.307,9.63,-0.032,35.45,393,1.9,2229,2234,0.2438,0.2498,0.4936,47353
GBPUSD=X,FX,MACD: 9 28 9,Passive,-2.584,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31452
GBPUSD=X,FX,MACD: 9 28 10,Active,-1.088,9.631,-0.113,44.624,387,1.87,2222,2240,0.2425,0.2501,0.4926,41196
GBPUSD=X,FX,MACD: 9 28 10,Passive,-2.592,9.638,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31408
GBPUSD=X,FX,MACD: 9 28 11,Active,-0.673,9.633,-0.07,38.11,369,1.78,2208,2253,0.2423,0.2531,0.4954,44367
GBPUSD=X,FX,MACD: 9 28 11,Passive,-2.61,9.639,-0.271,49.345,1,0,1,0,0.492,0,0.492,31308
GBPUSD=X,FX,MACD: 9 29 7,Active,1.198,9.627,0.124,23.333,419,2.02,2235,2229,0.2471,0.252,0.4991,61738
GBPUSD=X,FX,MACD: 9 29 7,Passive,-2.591,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31408
GBPUSD=X,FX,MACD: 9 29 8,Active,0.72,9.63,0.075,28.839,409,1.98,2233,2230,0.2458,0.251,0.4968,56771
GBPUSD=X,FX,MACD: 9 29 8,Passive,-2.584,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31452
GBPUSD=X,FX,MACD: 9 29 9,Active,-0.34,9.631,-0.035,35.975,399,1.93,2229,2233,0.2436,0.2497,0.4933,47071
GBPUSD=X,FX,MACD: 9 29 9,Passive,-2.592,9.638,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31408
GBPUSD=X,FX,MACD: 9 29 10,Active,-0.97,9.632,-0.101,42.117,381,1.84,2219,2242,0.2425,0.2508,0.4934,42076
GBPUSD=X,FX,MACD: 9 29 10,Passive,-2.61,9.639,-0.271,49.345,1,0,1,0,0.492,0,0.492,31308
GBPUSD=X,FX,MACD: 9 29 11,Active,-0.778,9.634,-0.081,38.444,362,1.75,2210,2250,0.2424,0.2527,0.4951,43547
GBPUSD=X,FX,MACD: 9 29 11,Passive,-2.614,9.64,-0.271,49.345,1,0,1,0,0.4919,0,0.4919,31289
GBPUSD=X,FX,MACD: 9 30 7,Active,0.478,9.627,0.05,29.217,421,2.03,2234,2229,0.2458,0.2507,0.4965,54408
GBPUSD=X,FX,MACD: 9 30 7,Passive,-2.584,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31452
GBPUSD=X,FX,MACD: 9 30 8,Active,0.584,9.631,0.061,26.677,405,1.96,2230,2232,0.2452,0.251,0.4962,55432
GBPUSD=X,FX,MACD: 9 30 8,Passive,-2.592,9.638,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31408
GBPUSD=X,FX,MACD: 9 30 9,Active,-0.606,9.632,-0.063,37.868,396,1.91,2229,2232,0.2434,0.2495,0.4929,44897
GBPUSD=X,FX,MACD: 9 30 9,Passive,-2.61,9.639,-0.271,49.345,1,0,1,0,0.492,0,0.492,31308
GBPUSD=X,FX,MACD: 9 30 10,Active,-1.117,9.633,-0.116,41.796,378,1.83,2212,2248,0.2417,0.2513,0.493,40984
GBPUSD=X,FX,MACD: 9 30 10,Passive,-2.614,9.64,-0.271,49.345,1,0,1,0,0.4919,0,0.4919,31289
GBPUSD=X,FX,MACD: 9 30 11,Active,-0.879,9.635,-0.091,43.091,358,1.73,2213,2246,0.2429,0.2521,0.495,42766
GBPUSD=X,FX,MACD: 9 30 11,Passive,-2.611,9.641,-0.271,49.345,1,0,1,0,0.492,0,0.492,31308
GBPUSD=X,FX,MACD: 10 25 7,Active,1.155,9.625,0.12,22.144,419,2.02,2230,2238,0.2462,0.2527,0.4989,61294
GBPUSD=X,FX,MACD: 10 25 7,Passive,-2.612,9.633,-0.271,49.344,1,0,1,0,0.4922,0,0.4922,31273
GBPUSD=X,FX,MACD: 10 25 8,Active,1.19,9.622,0.124,28.294,393,1.9,2226,2241,0.2451,0.2523,0.4974,61667
GBPUSD=X,FX,MACD: 10 25 8,Passive,-2.575,9.633,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31489
GBPUSD=X,FX,MACD: 10 25 9,Active,0.059,9.627,0.006,31.514,387,1.87,2226,2240,0.2436,0.2506,0.4942,50527
GBPUSD=X,FX,MACD: 10 25 9,Passive,-2.572,9.634,-0.267,49.345,1,0,1,0,0.4924,0,0.4924,31510
GBPUSD=X,FX,MACD: 10 25 10,Active,-1.052,9.629,-0.109,41.603,385,1.86,2220,2245,0.2421,0.2504,0.4925,41460
GBPUSD=X,FX,MACD: 10 25 10,Passive,-2.575,9.635,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31497
GBPUSD=X,FX,MACD: 10 25 11,Active,-0.626,9.63,-0.065,40.102,365,1.76,2214,2250,0.2431,0.2527,0.4957,44738
GBPUSD=X,FX,MACD: 10 25 11,Passive,-2.59,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 10 26 7,Active,1.11,9.622,0.115,26.145,413,2,2229,2238,0.246,0.2525,0.4985,60806
GBPUSD=X,FX,MACD: 10 26 7,Passive,-2.574,9.633,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31491
GBPUSD=X,FX,MACD: 10 26 8,Active,0.342,9.627,0.036,28.552,403,1.95,2224,2242,0.2441,0.2515,0.4955,53115
GBPUSD=X,FX,MACD: 10 26 8,Passive,-2.571,9.634,-0.267,49.345,1,0,1,0,0.4924,0,0.4924,31512
GBPUSD=X,FX,MACD: 10 26 9,Active,-0.314,9.628,-0.033,37.194,389,1.88,2220,2245,0.243,0.2513,0.4943,47287
GBPUSD=X,FX,MACD: 10 26 9,Passive,-2.574,9.635,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31499
GBPUSD=X,FX,MACD: 10 26 10,Active,-1.116,9.63,-0.116,41.905,381,1.84,2217,2247,0.2422,0.2511,0.4933,40986
GBPUSD=X,FX,MACD: 10 26 10,Passive,-2.59,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
